id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,status_kawin,jumlah_penduduk,satuan,tahun
318,32,JAWA BARAT,3279,KOTA BANJAR,CERAI HIDUP,4800,JIWA,2015
319,32,JAWA BARAT,3279,KOTA BANJAR,CERAI MATI,10468,JIWA,2015
320,32,JAWA BARAT,3279,KOTA BANJAR,KAWIN,97382,JIWA,2015
321,32,JAWA BARAT,3201,KABUPATEN BOGOR,BELUM KAWIN,1847500,JIWA,2016
322,32,JAWA BARAT,3201,KABUPATEN BOGOR,CERAI HIDUP,49957,JIWA,2016
323,32,JAWA BARAT,3201,KABUPATEN BOGOR,CERAI MATI,116916,JIWA,2016
324,32,JAWA BARAT,3201,KABUPATEN BOGOR,KAWIN,2175159,JIWA,2016
325,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BELUM KAWIN,1138675,JIWA,2016
326,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,CERAI HIDUP,53516,JIWA,2016
327,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,CERAI MATI,75939,JIWA,2016
328,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KAWIN,1248331,JIWA,2016
329,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BELUM KAWIN,970113,JIWA,2016
330,32,JAWA BARAT,3203,KABUPATEN CIANJUR,CERAI HIDUP,45951,JIWA,2016
331,32,JAWA BARAT,3203,KABUPATEN CIANJUR,CERAI MATI,71899,JIWA,2016
332,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KAWIN,1143665,JIWA,2016
333,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BELUM KAWIN,1637365,JIWA,2016
334,32,JAWA BARAT,3204,KABUPATEN BANDUNG,CERAI HIDUP,48751,JIWA,2016
335,32,JAWA BARAT,3204,KABUPATEN BANDUNG,CERAI MATI,89398,JIWA,2016
336,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KAWIN,1736675,JIWA,2016
337,32,JAWA BARAT,3205,KABUPATEN GARUT,BELUM KAWIN,1058451,JIWA,2016
338,32,JAWA BARAT,3205,KABUPATEN GARUT,CERAI HIDUP,28635,JIWA,2016
339,32,JAWA BARAT,3205,KABUPATEN GARUT,CERAI MATI,63981,JIWA,2016
340,32,JAWA BARAT,3205,KABUPATEN GARUT,KAWIN,1052339,JIWA,2016
341,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BELUM KAWIN,736900,JIWA,2016
342,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,CERAI HIDUP,36157,JIWA,2016
343,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,CERAI MATI,59186,JIWA,2016
344,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KAWIN,874993,JIWA,2016
345,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BELUM KAWIN,482596,JIWA,2016
346,32,JAWA BARAT,3207,KABUPATEN CIAMIS,CERAI HIDUP,18887,JIWA,2016
347,32,JAWA BARAT,3207,KABUPATEN CIAMIS,CERAI MATI,61859,JIWA,2016
348,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KAWIN,661300,JIWA,2016
349,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BELUM KAWIN,480088,JIWA,2016
350,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,CERAI HIDUP,14450,JIWA,2016
351,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,CERAI MATI,48514,JIWA,2016
352,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KAWIN,581825,JIWA,2016
353,32,JAWA BARAT,3209,KABUPATEN CIREBON,BELUM KAWIN,925764,JIWA,2016
354,32,JAWA BARAT,3209,KABUPATEN CIREBON,CERAI HIDUP,28940,JIWA,2016
355,32,JAWA BARAT,3209,KABUPATEN CIREBON,CERAI MATI,79550,JIWA,2016
356,32,JAWA BARAT,3209,KABUPATEN CIREBON,KAWIN,1038345,JIWA,2016
357,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BELUM KAWIN,512092,JIWA,2016
358,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,CERAI HIDUP,23874,JIWA,2016
359,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,CERAI MATI,47891,JIWA,2016
360,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KAWIN,676612,JIWA,2016
361,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BELUM KAWIN,446496,JIWA,2016
362,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,CERAI HIDUP,18892,JIWA,2016
363,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,CERAI MATI,41698,JIWA,2016
364,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KAWIN,625373,JIWA,2016
365,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BELUM KAWIN,812259,JIWA,2016
366,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,CERAI HIDUP,23750,JIWA,2016
367,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,CERAI MATI,83127,JIWA,2016
368,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KAWIN,920631,JIWA,2016
369,32,JAWA BARAT,3213,KABUPATEN SUBANG,BELUM KAWIN,636770,JIWA,2016
370,32,JAWA BARAT,3213,KABUPATEN SUBANG,CERAI HIDUP,25855,JIWA,2016
371,32,JAWA BARAT,3213,KABUPATEN SUBANG,CERAI MATI,56021,JIWA,2016
372,32,JAWA BARAT,3213,KABUPATEN SUBANG,KAWIN,829635,JIWA,2016
373,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BELUM KAWIN,392490,JIWA,2016
374,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,CERAI HIDUP,17161,JIWA,2016
375,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,CERAI MATI,38010,JIWA,2016
376,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KAWIN,457924,JIWA,2016
377,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BELUM KAWIN,825971,JIWA,2016
378,32,JAWA BARAT,3215,KABUPATEN KARAWANG,CERAI HIDUP,32035,JIWA,2016
379,32,JAWA BARAT,3215,KABUPATEN KARAWANG,CERAI MATI,78790,JIWA,2016
380,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KAWIN,1138833,JIWA,2016
381,32,JAWA BARAT,3216,KABUPATEN BEKASI,BELUM KAWIN,1077717,JIWA,2016
382,32,JAWA BARAT,3216,KABUPATEN BEKASI,CERAI HIDUP,22357,JIWA,2016
383,32,JAWA BARAT,3216,KABUPATEN BEKASI,CERAI MATI,58907,JIWA,2016
384,32,JAWA BARAT,3216,KABUPATEN BEKASI,KAWIN,1350514,JIWA,2016
385,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BELUM KAWIN,733428,JIWA,2016
386,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,CERAI HIDUP,31150,JIWA,2016
387,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,CERAI MATI,35803,JIWA,2016
388,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KAWIN,800555,JIWA,2016
389,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BELUM KAWIN,151695,JIWA,2016
390,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,CERAI HIDUP,6649,JIWA,2016
391,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,CERAI MATI,18699,JIWA,2016
392,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KAWIN,228640,JIWA,2016
393,32,JAWA BARAT,3271,KOTA BOGOR,BELUM KAWIN,470274,JIWA,2016
394,32,JAWA BARAT,3271,KOTA BOGOR,CERAI HIDUP,15953,JIWA,2016
395,32,JAWA BARAT,3271,KOTA BOGOR,CERAI MATI,30699,JIWA,2016
396,32,JAWA BARAT,3271,KOTA BOGOR,KAWIN,476644,JIWA,2016
397,32,JAWA BARAT,3272,KOTA SUKABUMI,BELUM KAWIN,153003,JIWA,2016
398,32,JAWA BARAT,3272,KOTA SUKABUMI,CERAI HIDUP,6704,JIWA,2016
399,32,JAWA BARAT,3272,KOTA SUKABUMI,CERAI MATI,14974,JIWA,2016
400,32,JAWA BARAT,3272,KOTA SUKABUMI,KAWIN,158352,JIWA,2016
401,32,JAWA BARAT,3273,KOTA BANDUNG,BELUM KAWIN,1129470,JIWA,2016
402,32,JAWA BARAT,3273,KOTA BANDUNG,CERAI HIDUP,32293,JIWA,2016
403,32,JAWA BARAT,3273,KOTA BANDUNG,CERAI MATI,88495,JIWA,2016
404,32,JAWA BARAT,3273,KOTA BANDUNG,KAWIN,1147138,JIWA,2016
405,32,JAWA BARAT,3274,KOTA CIREBON,BELUM KAWIN,152734,JIWA,2016
406,32,JAWA BARAT,3274,KOTA CIREBON,CERAI HIDUP,6244,JIWA,2016
407,32,JAWA BARAT,3274,KOTA CIREBON,CERAI MATI,15544,JIWA,2016
408,32,JAWA BARAT,3274,KOTA CIREBON,KAWIN,150272,JIWA,2016
409,32,JAWA BARAT,3275,KOTA BEKASI,BELUM KAWIN,1207983,JIWA,2016
410,32,JAWA BARAT,3275,KOTA BEKASI,CERAI HIDUP,13839,JIWA,2016
411,32,JAWA BARAT,3275,KOTA BEKASI,CERAI MATI,48230,JIWA,2016
412,32,JAWA BARAT,3275,KOTA BEKASI,KAWIN,1132413,JIWA,2016
413,32,JAWA BARAT,3276,KOTA DEPOK,BELUM KAWIN,877396,JIWA,2016
414,32,JAWA BARAT,3276,KOTA DEPOK,CERAI HIDUP,12799,JIWA,2016
415,32,JAWA BARAT,3276,KOTA DEPOK,CERAI MATI,53189,JIWA,2016
416,32,JAWA BARAT,3276,KOTA DEPOK,KAWIN,860324,JIWA,2016
417,32,JAWA BARAT,3277,KOTA CIMAHI,BELUM KAWIN,245893,JIWA,2016
418,32,JAWA BARAT,3277,KOTA CIMAHI,CERAI HIDUP,8342,JIWA,2016
419,32,JAWA BARAT,3277,KOTA CIMAHI,CERAI MATI,18383,JIWA,2016
420,32,JAWA BARAT,3277,KOTA CIMAHI,KAWIN,258775,JIWA,2016
421,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BELUM KAWIN,319544,JIWA,2016
422,32,JAWA BARAT,3278,KOTA TASIKMALAYA,CERAI HIDUP,12475,JIWA,2016
423,32,JAWA BARAT,3278,KOTA TASIKMALAYA,CERAI MATI,27633,JIWA,2016
424,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KAWIN,330843,JIWA,2016
425,32,JAWA BARAT,3279,KOTA BANJAR,BELUM KAWIN,85294,JIWA,2016
